GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,assisted,HTM,VTM
Shot Chart Detail,21200026,367,203110,Draymond Green,1610612744,Golden State Warriors,3,0,41,Missed Shot,Jump Shot,,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,29,31,1,0,20121102,0,GSW,MEM
Shot Chart Detail,21200026,369,203110,Draymond Green,1610612744,Golden State Warriors,3,0,31,Missed Shot,Layup Shot,,Restricted Area,Center(C),Less Than 8 ft.,2,-18,17,1,0,20121102,0,GSW,MEM
Shot Chart Detail,21200036,300,203110,Draymond Green,1610612744,Golden State Warriors,2,2,43,Missed Shot,Jump Shot,,Left Corner 3,Left Side(L),24+ ft.,22,-223,11,1,0,20121103,0,LAC,GSW
Shot Chart Detail,21200036,324,203110,Draymond Green,1610612744,Golden State Warriors,2,1,14,Missed Shot,Layup Shot,,Restricted Area,Center(C),Less Than 8 ft.,1,15,9,1,0,20121103,0,LAC,GSW
Shot Chart Detail,21200048,341,203110,Draymond Green,1610612744,Golden State Warriors,3,3,14,Missed Shot,Jump Shot,,Above the Break 3,Left Side Center(LC),24+ ft.,24,-194,157,1,0,20121105,0,SAC,GSW
Shot Chart Detail,21200065,112,203110,Draymond Green,1610612744,Golden State Warriors,1,2,32,Missed Shot,Jump Shot,,Mid-Range,Right Side(R),8-16 ft.,14,146,15,1,0,20121107,0,GSW,CLE
Shot Chart Detail,21200065,116,203110,Draymond Green,1610612744,Golden State Warriors,1,1,54,Missed Shot,Jump Shot,,Above the Break 3,Left Side Center(LC),24+ ft.,25,-198,167,1,0,20121107,0,GSW,CLE
Shot Chart Detail,21200080,382,203110,Draymond Green,1610612744,Golden State Warriors,3,2,16,Missed Shot,Jump Shot,,Mid-Range,Left Side Center(LC),16-24 ft.,19,-84,176,1,0,20121109,0,LAL,GSW
Shot Chart Detail,21200080,430,203110,Draymond Green,1610612744,Golden State Warriors,4,10,47,Missed Shot,Jump Shot,,Above the Break 3,Right Side Center(RC),24+ ft.,24,201,135,1,0,20121109,0,LAL,GSW
Shot Chart Detail,21200118,139,203110,Draymond Green,1610612744,Golden State Warriors,2,8,28,Made Shot,Pullup Jump shot,,Above the Break 3,Center(C),24+ ft.,26,20,261,1,1,20121114,1,GSW,ATL
Shot Chart Detail,21200118,223,203110,Draymond Green,1610612744,Golden State Warriors,2,0,11,Made Shot,Tip Shot,,Restricted Area,Center(C),Less Than 8 ft.,1,17,1,1,1,20121114,0,GSW,ATL
Shot Chart Detail,21200118,316,203110,Draymond Green,1610612744,Golden State Warriors,3,1,57,Missed Shot,Jump Shot,,Above the Break 3,Left Side Center(LC),24+ ft.,25,-142,217,1,0,20121114,0,GSW,ATL
Shot Chart Detail,21200126,157,203110,Draymond Green,1610612744,Golden State Warriors,2,9,0,Missed Shot,Jump Shot,,Above the Break 3,Right Side Center(RC),24+ ft.,25,141,209,1,0,20121116,0,MIN,GSW
Shot Chart Detail,21200143,86,203110,Draymond Green,1610612744,Golden State Warriors,1,1,28,Made Shot,Turnaround Jump Shot,,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-76,-2,1,1,20121118,0,OKC,GSW
Shot Chart Detail,21200143,95,203110,Draymond Green,1610612744,Golden State Warriors,1,0,57,Made Shot,Driving Layup Shot,,Restricted Area,Center(C),Less Than 8 ft.,0,-8,4,1,1,20121118,0,OKC,GSW
Shot Chart Detail,21200143,100,203110,Draymond Green,1610612744,Golden State Warriors,1,0,26,Made Shot,Turnaround Jump Shot,,In The Paint (Non-RA),Center(C),8-16 ft.,12,7,126,1,1,20121118,0,OKC,GSW
Shot Chart Detail,21200143,124,203110,Draymond Green,1610612744,Golden State Warriors,2,10,34,Made Shot,Jump Shot,,Left Corner 3,Left Side(L),24+ ft.,22,-224,-13,1,1,20121118,1,OKC,GSW
Shot Chart Detail,21200143,398,203110,Draymond Green,1610612744,Golden State Warriors,4,9,31,Missed Shot,Jump Shot,,Above the Break 3,Left Side Center(LC),24+ ft.,25,-157,198,1,0,20121118,0,OKC,GSW
Shot Chart Detail,21200143,417,203110,Draymond Green,1610612744,Golden State Warriors,4,7,46,Missed Shot,Pullup Jump shot,,In The Paint (Non-RA),Center(C),8-16 ft.,13,-5,135,1,0,20121118,0,OKC,GSW
Shot Chart Detail,21200151,147,203110,Draymond Green,1610612744,Golden State Warriors,2,11,23,Missed Shot,Jump Shot,,Above the Break 3,Right Side Center(RC),24+ ft.,26,129,227,1,0,20121119,0,DAL,GSW
Shot Chart Detail,21200151,353,203110,Draymond Green,1610612744,Golden State Warriors,3,4,19,Made Shot,Jump Shot,,Above the Break 3,Right Side Center(RC),24+ ft.,24,218,112,1,1,20121119,1,DAL,GSW
Shot Chart Detail,21200151,368,203110,Draymond Green,1610612744,Golden State Warriors,3,2,58,Made Shot,Jump Shot,,Mid-Range,Left Side(L),16-24 ft.,21,-218,23,1,1,20121119,1,DAL,GSW
Shot Chart Detail,21200151,374,203110,Draymond Green,1610612744,Golden State Warriors,3,2,22,Missed Shot,Jump Shot,,Mid-Range,Left Side(L),16-24 ft.,18,-172,64,1,0,20121119,0,DAL,GSW
Shot Chart Detail,21200170,355,203110,Draymond Green,1610612744,Golden State Warriors,4,11,45,Missed Shot,Jump Shot,,Above the Break 3,Right Side Center(RC),24+ ft.,25,192,173,1,0,20121121,0,GSW,BKN
Shot Chart Detail,21200170,381,203110,Draymond Green,1610612744,Golden State Warriors,4,9,3,Made Shot,Jump Shot,,Right Corner 3,Right Side(R),24+ ft.,23,236,3,1,1,20121121,1,GSW,BKN
Shot Chart Detail,21200179,52,203110,Draymond Green,1610612744,Golden State Warriors,1,6,50,Missed Shot,Jump Shot,,Above the Break 3,Left Side Center(LC),24+ ft.,25,-194,160,1,0,20121123,0,DEN,GSW
Shot Chart Detail,21200179,62,203110,Draymond Green,1610612744,Golden State Warriors,1,5,53,Missed Shot,Jump Hook Shot,,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-8,45,1,0,20121123,0,DEN,GSW
Shot Chart Detail,21200179,78,203110,Draymond Green,1610612744,Golden State Warriors,1,4,24,Missed Shot,Layup Shot,,Restricted Area,Center(C),Less Than 8 ft.,1,-11,-6,1,0,20121123,0,DEN,GSW
Shot Chart Detail,21200190,80,203110,Draymond Green,1610612744,Golden State Warriors,1,2,56,Missed Shot,Jump Shot,,Mid-Range,Right Side(R),8-16 ft.,12,116,55,1,0,20121124,0,GSW,MIN
Shot Chart Detail,21200190,129,203110,Draymond Green,1610612744,Golden State Warriors,2,10,39,Missed Shot,Jump Shot,,Mid-Range,Right Side Center(RC),16-24 ft.,18,97,157,1,0,20121124,0,GSW,MIN
Shot Chart Detail,21200190,366,203110,Draymond Green,1610612744,Golden State Warriors,3,1,55,Missed Shot,Jump Shot,,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-68,30,1,0,20121124,0,GSW,MIN
Shot Chart Detail,21200190,408,203110,Draymond Green,1610612744,Golden State Warriors,4,9,58,Made Shot,Layup Shot,,Restricted Area,Center(C),Less Than 8 ft.,1,-4,14,1,1,20121124,0,GSW,MIN
Shot Chart Detail,21200190,413,203110,Draymond Green,1610612744,Golden State Warriors,4,9,26,Made Shot,Putback Layup Shot,,Restricted Area,Center(C),Less Than 8 ft.,0,1,6,1,1,20121124,0,GSW,MIN
Shot Chart Detail,21200190,431,203110,Draymond Green,1610612744,Golden State Warriors,4,7,50,Missed Shot,Jump Shot,,Mid-Range,Right Side Center(RC),16-24 ft.,22,133,184,1,0,20121124,0,GSW,MIN
Shot Chart Detail,21200221,68,203110,Draymond Green,1610612744,Golden State Warriors,1,4,59,Missed Shot,Jump Hook Shot,,In The Paint (Non-RA),Center(C),8-16 ft.,12,-51,112,1,0,20121129,0,GSW,DEN
Shot Chart Detail,21200221,86,203110,Draymond Green,1610612744,Golden State Warriors,1,3,18,Missed Shot,Jump Shot,,Left Corner 3,Left Side(L),24+ ft.,23,-235,-5,1,0,20121129,0,GSW,DEN
Shot Chart Detail,21200221,337,203110,Draymond Green,1610612744,Golden State Warriors,3,0,35,Made Shot,Jump Shot,,Mid-Range,Left Side Center(LC),16-24 ft.,19,-67,178,1,1,20121129,1,GSW,DEN
Shot Chart Detail,21200242,123,203110,Draymond Green,1610612744,Golden State Warriors,2,10,40,Missed Shot,Jump Shot,,Above the Break 3,Left Side Center(LC),24+ ft.,25,-163,194,1,0,20121201,0,GSW,IND
Shot Chart Detail,21200242,152,203110,Draymond Green,1610612744,Golden State Warriors,2,8,35,Made Shot,Tip Shot,,Restricted Area,Center(C),Less Than 8 ft.,1,-11,4,1,1,20121201,0,GSW,IND
Shot Chart Detail,21200242,367,203110,Draymond Green,1610612744,Golden State Warriors,4,11,36,Missed Shot,Fadeaway Jump Shot,,Mid-Range,Right Side(R),8-16 ft.,13,136,3,1,0,20121201,0,GSW,IND
Shot Chart Detail,21200261,118,203110,Draymond Green,1610612744,Golden State Warriors,1,0,0,Missed Shot,Jump Shot,,Mid-Range,Center(C),16-24 ft.,20,-8,201,1,0,20121205,0,DET,GSW
Shot Chart Detail,21200261,141,203110,Draymond Green,1610612744,Golden State Warriors,2,10,58,Missed Shot,Jump Shot,,Above the Break 3,Left Side Center(LC),24+ ft.,25,-190,164,1,0,20121205,0,DET,GSW
Shot Chart Detail,21200261,158,203110,Draymond Green,1610612744,Golden State Warriors,2,9,1,Made Shot,Jump Shot,,Mid-Range,Center(C),16-24 ft.,21,0,214,1,1,20121205,1,DET,GSW
Shot Chart Detail,21200261,198,203110,Draymond Green,1610612744,Golden State Warriors,2,6,22,Missed Shot,Jump Shot,,Above the Break 3,Center(C),24+ ft.,26,-18,260,1,0,20121205,0,DET,GSW
Shot Chart Detail,21200272,116,203110,Draymond Green,1610612744,Golden State Warriors,2,10,53,Missed Shot,Jump Shot,,Restricted Area,Center(C),Less Than 8 ft.,3,-24,26,1,0,20121207,0,BKN,GSW
Shot Chart Detail,21200272,140,203110,Draymond Green,1610612744,Golden State Warriors,2,8,12,Missed Shot,Jump Shot,,Mid-Range,Left Side Center(LC),16-24 ft.,18,-106,156,1,0,20121207,0,BKN,GSW
Shot Chart Detail,21200272,256,203110,Draymond Green,1610612744,Golden State Warriors,3,9,21,Made Shot,Driving Dunk Shot,,Restricted Area,Center(C),Less Than 8 ft.,1,2,19,1,1,20121207,1,BKN,GSW
Shot Chart Detail,21200272,286,203110,Draymond Green,1610612744,Golden State Warriors,3,6,5,Missed Shot,Turnaround Hook Shot,,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,17,39,1,0,20121207,0,BKN,GSW
Shot Chart Detail,21200272,303,203110,Draymond Green,1610612744,Golden State Warriors,3,5,1,Missed Shot,Jump Shot,,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,2,66,1,0,20121207,0,BKN,GSW
Shot Chart Detail,21200272,310,203110,Draymond Green,1610612744,Golden State Warriors,3,3,57,Missed Shot,Jump Shot,,Above the Break 3,Left Side Center(LC),24+ ft.,25,-215,145,1,0,20121207,0,BKN,GSW
Shot Chart Detail,21200272,420,203110,Draymond Green,1610612744,Golden State Warriors,4,6,4,Made Shot,Dunk Shot,,Restricted Area,Center(C),Less Than 8 ft.,1,17,9,1,1,20121207,1,BKN,GSW
Shot Chart Detail,21200272,423,203110,Draymond Green,1610612744,Golden State Warriors,4,5,14,Missed Shot,Tip Shot,,Restricted Area,Center(C),Less Than 8 ft.,2,0,20,1,0,20121207,0,BKN,GSW
Shot Chart Detail,21200272,459,203110,Draymond Green,1610612744,Golden State Warriors,4,1,43,Made Shot,Putback Layup Shot,,Restricted Area,Center(C),Less Than 8 ft.,1,18,0,1,1,20121207,0,BKN,GSW
Shot Chart Detail,21200283,91,203110,Draymond Green,1610612744,Golden State Warriors,1,0,30,Missed Shot,Jump Shot,,Right Corner 3,Right Side(R),24+ ft.,23,233,7,1,0,20121208,0,WAS,GSW
