GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,assisted,HTM,VTM
Shot Chart Detail,42400101,34,203952,Andrew Wiggins,1610612748,Miami Heat,1,8,7,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-164,223,1,1,20250420,1,CLE,MIA
Shot Chart Detail,42400101,66,203952,Andrew Wiggins,1610612748,Miami Heat,1,5,36,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-181,199,1,1,20250420,0,CLE,MIA
Shot Chart Detail,42400101,83,203952,Andrew Wiggins,1610612748,Miami Heat,1,4,36,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,29,-135,265,1,0,20250420,0,CLE,MIA
Shot Chart Detail,42400101,119,203952,Andrew Wiggins,1610612748,Miami Heat,1,1,44,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-23,76,1,1,20250420,1,CLE,MIA
Shot Chart Detail,42400101,213,203952,Andrew Wiggins,1610612748,Miami Heat,2,6,24,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,29,-101,273,1,0,20250420,0,CLE,MIA
Shot Chart Detail,42400101,229,203952,Andrew Wiggins,1610612748,Miami Heat,2,4,38,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,19,-122,154,1,1,20250420,1,CLE,MIA
Shot Chart Detail,42400101,256,203952,Andrew Wiggins,1610612748,Miami Heat,2,2,49,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,134,227,1,0,20250420,0,CLE,MIA
Shot Chart Detail,42400101,377,203952,Andrew Wiggins,1610612748,Miami Heat,3,5,19,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,-42,76,1,0,20250420,0,CLE,MIA
Shot Chart Detail,42400101,404,203952,Andrew Wiggins,1610612748,Miami Heat,3,2,56,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,153,217,1,0,20250420,0,CLE,MIA
Shot Chart Detail,42400101,513,203952,Andrew Wiggins,1610612748,Miami Heat,4,6,9,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,19,168,102,1,0,20250420,0,CLE,MIA
