GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,SHOT_ID,time,extra,PLAYERS_ON,assisted
Shot Chart Detail,42100101,9,200768,Kyle Lowry,1610612748,Miami Heat,1,11,13,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,234,10,1,0,20220417,MIA,ATL,421001019,470,0,200768|200782|202710|1628389|1629622,0
Shot Chart Detail,42100101,13,202710,Jimmy Butler III,1610612748,Miami Heat,1,10,50,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,19,192,51,1,0,20220417,MIA,ATL,4210010113,700,0,200768|200782|202710|1628389|1629622,0
Shot Chart Detail,42100101,22,1628389,Bam Adebayo,1610612748,Miami Heat,1,10,16,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-28,14,1,0,20220417,MIA,ATL,4210010122,1040,0,200768|200782|202710|1628389|1629622,0
Shot Chart Detail,42100101,33,202710,Jimmy Butler III,1610612748,Miami Heat,1,9,42,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,232,61,1,1,20220417,MIA,ATL,4210010133,1380,0,200768|200782|202710|1628389|1629622,0
Shot Chart Detail,42100101,36,200782,P.J. Tucker,1610612748,Miami Heat,1,9,24,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,4,100,1,0,20220417,MIA,ATL,4210010136,1560,0,200768|200782|202710|1628389|1629622,0
Shot Chart Detail,42100101,40,200768,Kyle Lowry,1610612748,Miami Heat,1,9,4,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-34,6,1,0,20220417,MIA,ATL,4210010140,1760,0,200768|200782|202710|1628389|1629622,0
Shot Chart Detail,42100101,66,202710,Jimmy Butler III,1610612748,Miami Heat,1,7,44,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,2,-8,1,1,20220417,MIA,ATL,4210010166,2560,0,200768|200782|202710|1628389|1629622,1
Shot Chart Detail,42100101,72,202710,Jimmy Butler III,1610612748,Miami Heat,1,7,20,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,19,189,52,1,0,20220417,MIA,ATL,4210010172,2800,0,200768|200782|202710|1628389|1629622,0
Shot Chart Detail,42100101,76,200768,Kyle Lowry,1610612748,Miami Heat,1,6,46,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-15,11,1,1,20220417,MIA,ATL,4210010176,3140,0,200768|200782|202710|1628389|1629622,1
Shot Chart Detail,42100101,86,200782,P.J. Tucker,1610612748,Miami Heat,1,6,16,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-228,17,1,1,20220417,MIA,ATL,4210010186,3440,0,200768|200782|202710|1628389|1629622,1
